DATE,TOTCI
1973-01-03,134.0421
1973-01-10,134.4069
1973-01-17,134.9826
1973-01-24,135.8008
1973-01-31,137.0512
1973-02-07,138.7966
1973-02-14,140.4648
1973-02-21,141.4323
1973-02-28,142.4996
1973-03-07,144.0596
1973-03-14,144.3003
1973-03-21,145.0269
1973-03-28,145.8974
1973-04-04,146.2317
1973-04-11,146.9517
1973-04-18,147.4381
1973-04-25,148.2626
1973-05-02,148.5068
1973-05-09,148.9674
1973-05-16,149.5360
1973-05-23,150.4815
1973-05-30,150.9412
1973-06-06,152.4465
1973-06-13,152.5989
1973-06-20,152.8634
1973-06-27,153.0686
1973-07-04,153.4938
1973-07-11,154.6231
1973-07-18,154.9991
1973-07-25,156.1400
1973-08-01,156.8153
1973-08-08,157.9281
1973-08-15,158.1741
1973-08-22,158.4252
1973-08-29,157.8455
1973-09-05,158.3428
1973-09-12,158.4966
1973-09-19,157.9726
1973-09-26,158.8378
1973-10-03,159.0837
1973-10-10,159.4356
1973-10-17,158.9964
1973-10-24,159.3982
1973-10-31,158.8840
1973-11-07,159.5320
1973-11-14,159.5423
1973-11-21,160.2192
1973-11-28,160.1707
1973-12-05,160.9045
1973-12-12,160.8810
1973-12-19,160.9183
1973-12-26,161.7466
1974-01-02,161.6412
1974-01-09,162.1924
1974-01-16,162.8968
1974-01-23,163.4808
1974-01-30,163.7396
1974-02-06,164.2522
1974-02-13,164.5471
1974-02-20,164.7828
1974-02-27,165.2053
1974-03-06,166.3547
1974-03-13,167.0172
1974-03-20,168.8056
1974-03-27,170.3488
1974-04-03,172.9977
1974-04-10,173.8486
1974-04-17,175.1731
1974-04-24,175.3264
1974-05-01,176.7162
1974-05-08,177.0510
1974-05-15,177.3435
1974-05-22,177.6378
1974-05-29,178.2959
1974-06-05,178.7723
1974-06-12,179.5436
1974-06-19,179.9100
1974-06-26,180.5735
1974-07-03,182.2986
1974-07-10,183.1804
1974-07-17,184.0785
1974-07-24,184.7296
1974-07-31,184.6843
1974-08-07,185.4233
1974-08-14,185.8287
1974-08-21,186.6598
1974-08-28,187.0258
1974-09-04,187.7588
1974-09-11,188.0164
1974-09-18,187.9602
1974-09-25,187.9586
1974-10-02,188.2486
1974-10-09,188.5576
1974-10-16,189.1788
1974-10-23,189.6917
1974-10-30,189.6131
1974-11-06,190.3505
1974-11-13,189.9759
1974-11-20,190.0143
1974-11-27,191.0304
1974-12-04,190.9642
1974-12-11,191.2359
1974-12-18,191.1671
1974-12-25,191.3291
1975-01-01,191.5963
1975-01-08,191.8274
1975-01-15,191.6677
1975-01-22,191.6498
1975-01-29,191.3421
1975-02-05,191.0939
1975-02-12,190.4588
1975-02-19,190.2686
1975-02-26,189.9987
1975-03-05,190.0517
1975-03-12,188.4402
1975-03-19,187.6163
1975-03-26,187.4471
1975-04-02,187.3818
1975-04-09,187.7183
1975-04-16,187.6072
1975-04-23,187.0344
1975-04-30,187.2922
1975-05-07,186.8383
1975-05-14,186.2675
1975-05-21,185.8890
1975-05-28,185.6792
1975-06-04,185.1920
1975-06-11,185.6699
1975-06-18,184.3412
1975-06-25,184.0860
1975-07-02,183.9382
1975-07-09,184.1425
1975-07-16,183.6273
1975-07-23,183.5753
1975-07-30,183.2763
1975-08-06,182.9538
1975-08-13,182.9519
1975-08-20,182.7470
1975-08-27,182.9881
1975-09-03,183.0611
1975-09-10,183.2554
1975-09-17,182.4002
1975-09-24,182.4643
1975-10-01,183.1060
1975-10-08,182.8930
1975-10-15,182.6997
1975-10-22,182.6445
1975-10-29,182.6156
1975-11-05,182.5323
1975-11-12,182.5179
1975-11-19,182.1612
1975-11-26,183.0651
1975-12-03,182.9239
1975-12-10,183.5114
1975-12-17,183.1516
1975-12-24,183.2682
1975-12-31,183.6895
1976-01-07,182.3113
1976-01-14,182.5586
1976-01-21,182.8234
1976-01-28,182.8108
1976-02-04,182.8543
1976-02-11,182.4589
1976-02-18,181.9175
1976-02-25,181.7604
1976-03-03,181.2283
1976-03-10,180.8055
1976-03-17,179.1687
1976-03-24,179.1975
1976-03-31,178.0332
1976-04-07,177.5094
1976-04-14,176.9726
1976-04-21,177.4515
1976-04-28,177.8125
1976-05-05,178.0218
1976-05-12,177.9752
1976-05-19,177.9944
1976-05-26,178.8453
1976-06-02,179.5197
1976-06-09,179.4895
1976-06-16,178.5482
1976-06-23,178.6020
1976-06-30,179.6492
1976-07-07,179.0104
1976-07-14,179.0525
1976-07-21,179.3014
1976-07-28,179.3006
1976-08-04,178.9192
1976-08-11,179.6951
1976-08-18,179.4061
1976-08-25,180.1465
1976-09-01,180.5386
1976-09-08,181.0170
1976-09-15,180.9541
1976-09-22,181.2593
1976-09-29,181.4701
1976-10-06,181.7551
1976-10-13,181.6080
1976-10-20,182.4449
1976-10-27,183.2850
1976-11-03,183.4230
1976-11-10,183.2723
1976-11-17,183.5626
1976-11-24,184.4977
1976-12-01,184.5698
1976-12-08,185.3814
1976-12-15,185.1462
1976-12-22,185.3750
1976-12-29,185.2290
1977-01-05,185.0946
1977-01-12,185.3957
1977-01-19,185.7001
1977-01-26,186.1611
1977-02-02,186.6279
1977-02-09,186.9001
1977-02-16,187.0246
1977-02-23,187.7583
1977-03-02,188.4961
1977-03-09,188.9399
1977-03-16,188.8256
1977-03-23,189.5088
1977-03-30,189.4572
1977-04-06,189.6839
1977-04-13,189.8825
1977-04-20,190.3871
1977-04-27,190.9212
1977-05-04,190.8014
1977-05-11,191.3091
1977-05-18,191.4097
1977-05-25,192.3865
1977-06-01,192.7048
1977-06-08,193.0936
1977-06-15,193.0047
1977-06-22,193.9037
1977-06-29,194.2601
1977-07-06,194.1031
1977-07-13,194.5082
1977-07-20,194.9425
1977-07-27,196.2995
1977-08-03,196.4548
1977-08-10,197.0455
1977-08-17,196.9083
1977-08-24,197.9047
1977-08-31,198.5369
1977-09-07,198.8546
1977-09-14,198.4207
1977-09-21,199.2329
1977-09-28,199.3031
1977-10-05,199.6464
1977-10-12,200.4522
1977-10-19,200.9668
1977-10-26,202.3726
1977-11-02,202.8231
1977-11-09,202.8913
1977-11-16,202.2908
1977-11-23,203.2073
1977-11-30,203.4028
1977-12-07,204.5601
1977-12-14,203.7566
1977-12-21,204.9339
1977-12-28,205.0512
1978-01-04,205.6287
1978-01-11,206.5685
1978-01-18,206.6234
1978-01-25,208.0870
1978-02-01,209.1031
1978-02-08,209.1878
1978-02-15,209.6919
1978-02-22,210.5503
1978-03-01,212.0231
1978-03-08,212.8351
1978-03-15,213.2447
1978-03-22,213.4003
1978-03-29,214.6269
1978-04-05,215.5032
1978-04-12,216.6748
1978-04-19,216.8158
1978-04-26,217.8069
1978-05-03,218.3347
1978-05-10,219.2427
1978-05-17,219.4710
1978-05-24,220.6860
1978-05-31,223.0876
1978-06-07,223.1641
1978-06-14,222.8270
1978-06-21,223.2473
1978-06-28,224.3658
1978-07-05,224.5232
1978-07-12,225.5786
1978-07-19,226.0491
1978-07-26,227.2529
1978-08-02,227.6437
1978-08-09,227.4138
1978-08-16,227.9405
1978-08-23,228.7835
1978-08-30,229.2604
1978-09-06,230.1556
1978-09-13,229.6672
1978-09-20,230.5766
1978-09-27,230.9865
1978-10-04,231.8291
1978-10-11,232.5279
1978-10-18,232.3045
1978-10-25,233.5046
1978-11-01,234.1660
1978-11-08,235.0322
1978-11-15,235.3431
1978-11-22,236.3083
1978-11-29,236.5102
1978-12-06,237.6631
1978-12-13,236.7955
1978-12-20,237.1355
1978-12-27,236.8970
1979-01-03,238.1616
1979-01-10,238.6533
1979-01-17,239.2818
1979-01-24,240.7138
1979-01-31,241.0631
1979-02-07,242.3989
1979-02-14,243.1346
1979-02-21,244.4436
1979-02-28,245.5293
1979-03-07,246.2613
1979-03-14,246.6676
1979-03-21,248.1366
1979-03-28,249.4290
1979-04-04,250.4103
1979-04-11,252.4979
1979-04-18,254.0522
1979-04-25,255.0456
1979-05-02,256.0033
1979-05-09,257.1957
1979-05-16,258.5100
1979-05-23,259.8201
1979-05-30,259.8616
1979-06-06,261.0622
1979-06-13,262.6123
1979-06-20,263.8966
1979-06-27,265.0615
1979-07-04,265.6936
1979-07-11,267.0217
1979-07-18,267.6609
1979-07-25,268.7231
1979-08-01,269.5238
1979-08-08,269.4376
1979-08-15,269.9452
1979-08-22,271.4870
1979-08-29,271.3055
1979-09-05,272.6258
1979-09-12,273.6913
1979-09-19,274.8403
1979-09-26,275.6828
1979-10-03,274.6631
1979-10-10,276.1498
1979-10-17,275.3803
1979-10-24,276.6657
1979-10-31,277.0439
1979-11-07,276.8817
1979-11-14,277.0981
1979-11-21,277.7788
1979-11-28,276.8085
1979-12-05,278.5886
1979-12-12,278.2291
1979-12-19,279.8040
1979-12-26,280.8939
1980-01-02,281.2132
1980-01-09,281.5273
1980-01-16,281.5820
1980-01-23,282.3703
1980-01-30,281.8337
1980-02-06,283.7329
1980-02-13,285.3340
1980-02-20,286.4024
1980-02-27,286.4882
1980-03-05,287.2757
1980-03-12,289.0671
1980-03-19,289.7729
1980-03-26,289.7246
1980-04-02,290.9170
1980-04-09,291.6113
1980-04-16,291.3388
1980-04-23,290.0926
1980-04-30,289.2746
1980-05-07,287.8453
1980-05-14,288.1474
1980-05-21,287.6618
1980-05-28,287.8399
1980-06-04,287.9230
1980-06-11,287.0511
1980-06-18,286.9984
1980-06-25,286.8324
1980-07-02,286.6539
1980-07-09,287.2958
1980-07-16,287.7641
1980-07-23,288.7047
1980-07-30,288.6580
1980-08-06,289.5416
1980-08-13,290.8558
1980-08-20,291.4565
1980-08-27,292.6500
1980-09-03,293.2341
1980-09-10,293.9797
1980-09-17,294.4540
1980-09-24,294.7097
1980-10-01,297.0118
1980-10-08,297.5157
1980-10-15,299.2768
1980-10-22,300.6053
1980-10-29,301.6926
1980-11-05,304.0163
1980-11-12,306.0695
1980-11-19,307.0059
1980-11-26,309.7876
1980-12-03,310.2762
1980-12-10,312.4389
1980-12-17,313.1510
1980-12-24,311.6102
1980-12-31,311.7084
1981-01-07,311.0448
1981-01-14,312.7383
1981-01-21,312.4750
1981-01-28,313.2383
1981-02-04,313.1814
1981-02-11,312.6081
1981-02-18,312.9115
1981-02-25,313.5206
1981-03-04,313.7563
1981-03-11,313.5520
1981-03-18,313.7887
1981-03-25,314.7140
1981-04-01,316.1307
1981-04-08,316.2268
1981-04-15,316.9494
1981-04-22,318.8531
1981-04-29,321.6852
1981-05-06,322.9380
1981-05-13,323.4066
1981-05-20,323.6052
1981-05-27,325.1374
1981-06-03,325.9518
1981-06-10,325.9995
1981-06-17,328.0645
1981-06-24,328.9386
1981-07-01,331.0504
1981-07-08,330.5374
1981-07-15,330.8858
1981-07-22,332.2159
1981-07-29,332.7372
1981-08-05,335.9420
1981-08-12,336.3642
1981-08-19,336.6283
1981-08-26,336.5230
1981-09-02,337.1786
1981-09-09,336.9530
1981-09-16,337.3958
1981-09-23,337.3719
1981-09-30,341.0091
1981-10-07,339.9444
1981-10-14,341.1686
1981-10-21,341.4763
1981-10-28,341.6835
1981-11-04,342.4184
1981-11-11,343.3335
1981-11-18,345.3265
1981-11-25,346.8701
1981-12-02,349.3759
1981-12-09,349.3044
1981-12-16,350.8544
1981-12-23,349.4762
1981-12-30,351.5418
1982-01-06,352.5484
1982-01-13,353.7829
1982-01-20,353.6455
1982-01-27,356.9801
1982-02-03,358.5149
1982-02-10,360.1392
1982-02-17,361.0420
1982-02-24,361.8221
1982-03-03,360.8541
1982-03-10,362.5622
1982-03-17,363.4198
1982-03-24,364.7086
1982-03-31,366.5449
1982-04-07,369.6840
1982-04-14,370.5404
1982-04-21,371.7880
1982-04-28,371.4812
1982-05-05,373.6196
1982-05-12,374.1988
1982-05-19,375.8946
1982-05-26,377.7622
1982-06-02,378.4732
1982-06-09,379.9399
1982-06-16,380.1145
1982-06-23,379.9885
1982-06-30,382.8113
1982-07-07,383.3140
1982-07-14,384.6465
1982-07-21,383.2736
1982-07-28,384.9362
1982-08-04,384.0541
1982-08-11,385.3184
1982-08-18,384.9532
1982-08-25,386.1790
1982-09-01,388.3781
1982-09-08,388.8152
1982-09-15,391.2792
1982-09-22,392.0629
1982-09-29,392.1014
1982-10-06,392.9673
1982-10-13,392.3947
1982-10-20,392.7771
1982-10-27,392.3637
1982-11-03,390.8976
1982-11-10,391.8066
1982-11-17,391.6694
1982-11-24,392.4464
1982-12-01,392.5171
1982-12-08,392.4750
1982-12-15,392.1844
1982-12-22,393.0628
1982-12-29,390.4757
1983-01-05,391.6979
1983-01-12,392.7964
1983-01-19,393.4818
1983-01-26,393.6681
1983-02-02,394.1329
1983-02-09,393.1879
1983-02-16,392.8537
1983-02-23,393.1003
1983-03-02,394.3394
1983-03-09,394.0767
1983-03-16,393.8438
1983-03-23,393.0911
1983-03-30,394.2771
1983-04-06,392.2498
1983-04-13,392.2567
1983-04-20,392.7338
1983-04-27,392.8314
1983-05-04,391.5086
1983-05-11,391.2982
1983-05-18,390.7295
1983-05-25,391.3476
1983-06-01,392.7580
1983-06-08,392.6574
1983-06-15,394.4817
1983-06-22,394.6927
1983-06-29,393.4951
1983-07-06,395.1397
1983-07-13,396.3717
1983-07-20,398.7399
1983-07-27,399.1016
1983-08-03,400.3249
1983-08-10,400.8195
1983-08-17,401.1925
1983-08-24,402.2570
1983-08-31,402.6182
1983-09-07,402.8428
1983-09-14,401.4924
1983-09-21,403.1726
1983-09-28,402.4937
1983-10-05,402.9300
1983-10-12,405.8858
1983-10-19,404.9519
1983-10-26,407.1800
1983-11-02,407.4865
1983-11-09,409.7878
1983-11-16,409.0491
1983-11-23,409.3405
1983-11-30,410.9012
1983-12-07,412.4570
1983-12-14,413.3831
1983-12-21,414.4025
1983-12-28,414.9413
1984-01-04,415.2879
1984-01-11,415.9320
1984-01-18,414.5724
1984-01-25,415.6594
1984-02-01,416.5782
1984-02-08,419.5290
1984-02-15,423.4667
1984-02-22,424.9134
1984-02-29,427.4146
1984-03-07,429.7001
1984-03-14,429.1038
1984-03-21,431.4705
1984-03-28,431.6770
1984-04-04,435.2253
1984-04-11,435.5048
1984-04-18,437.8354
1984-04-25,439.8088
1984-05-02,440.4356
1984-05-09,444.9753
1984-05-16,446.9026
1984-05-23,447.4536
1984-05-30,447.2546
1984-06-06,448.8941
1984-06-13,448.9071
1984-06-20,451.9483
1984-06-27,452.7539
1984-07-04,453.5135
1984-07-11,455.1292
1984-07-18,455.7416
1984-07-25,457.0019
1984-08-01,456.7777
1984-08-08,457.8207
1984-08-15,458.8203
1984-08-22,459.2900
1984-08-29,459.2385
1984-09-05,459.8013
1984-09-12,461.9380
1984-09-19,462.7210
1984-09-26,461.8
1984-10-03,463.3058
1984-10-10,465.6481
1984-10-17,465.1510
1984-10-24,466.3397
1984-10-31,469.5860
1984-11-07,469.7986
1984-11-14,470.8145
1984-11-21,472.1773
1984-11-28,470.6649
1984-12-05,472.3329
1984-12-12,472.9439
1984-12-19,475.2424
1984-12-26,474.1411
1985-01-02,471.1935
1985-01-09,471.5429
1985-01-16,472.5286
1985-01-23,474.1231
1985-01-30,474.0146
1985-02-06,473.8885
1985-02-13,474.1694
1985-02-20,476.5042
1985-02-27,477.2288
1985-03-06,478.7731
1985-03-13,479.4849
1985-03-20,481.0535
1985-03-27,481.3345
1985-04-03,480.1418
1985-04-10,479.8225
1985-04-17,477.9091
1985-04-24,478.7144
1985-05-01,478.9486
1985-05-08,479.7233
1985-05-15,480.0264
1985-05-22,481.7497
1985-05-29,481.5485
1985-06-05,481.5339
1985-06-12,482.214
1985-06-19,481.9824
1985-06-26,481.9316
1985-07-03,484.5214
1985-07-10,485.4277
1985-07-17,486.8564
1985-07-24,487.4871
1985-07-31,489.5671
1985-08-07,488.429
1985-08-14,488.5872
1985-08-21,490.4094
1985-08-28,490.6442
1985-09-04,493.0259
1985-09-11,494.461
1985-09-18,494.5102
1985-09-25,495.495
1985-10-02,493.6118
1985-10-09,492.9342
1985-10-16,492.3899
1985-10-23,493.1546
1985-10-30,494.2344
1985-11-06,495.5341
1985-11-13,495.8576
1985-11-20,497.423
1985-11-27,498.5588
1985-12-04,498.7856
1985-12-11,499.1415
1985-12-18,499.5063
1985-12-25,496.6613
1986-01-01,500.5669
1986-01-08,499.4407
1986-01-15,501.6646
1986-01-22,501.3197
1986-01-29,499.3858
1986-02-05,499.647
1986-02-12,500.2804
1986-02-19,500.5927
1986-02-26,501.7948
1986-03-05,503.5924
1986-03-12,504.3334
1986-03-19,505.0213
1986-03-26,506.6574
1986-04-02,507.3918
1986-04-09,506.2976
1986-04-16,509.0603
1986-04-23,506.5509
1986-04-30,508.4614
1986-05-07,508.4324
1986-05-14,509.2447
1986-05-21,505.8259
1986-05-28,507.4778
1986-06-04,509.4024
1986-06-11,510.1927
1986-06-18,509.975
1986-06-25,513.8272
1986-07-02,512.2261
1986-07-09,512.7736
1986-07-16,513.8743
1986-07-23,512.501
1986-07-30,513.0031
1986-08-06,513.8247
1986-08-13,512.6455
1986-08-20,514.7208
1986-08-27,517.5312
1986-09-03,517.4013
1986-09-10,517.1878
1986-09-17,517.2141
1986-09-24,516.9453
1986-10-01,519.7581
1986-10-08,516.2712
1986-10-15,517.2317
1986-10-22,518.1622
1986-10-29,517.6445
1986-11-05,520.5774
1986-11-12,523.2736
1986-11-19,522.7959
1986-11-26,525.3045
1986-12-03,528.2693
1986-12-10,530.2874
1986-12-17,533.4578
1986-12-24,543.15
1986-12-31,554.6987
1987-01-07,550.9487
1987-01-14,547.8667
1987-01-21,546.9736
1987-01-28,549.6505
1987-02-04,548.1195
1987-02-11,546.5701
1987-02-18,546.5247
1987-02-25,547.2096
1987-03-04,547.0208
1987-03-11,547.4414
1987-03-18,548.885
1987-03-25,549.0633
1987-04-01,548.7553
1987-04-08,548.6696
1987-04-15,550.4137
1987-04-22,550.7389
1987-04-29,548.4155
1987-05-06,548.1333
1987-05-13,548.9382
1987-05-20,553.9482
1987-05-27,553.6729
1987-06-03,553.1675
1987-06-10,554.6971
1987-06-17,555.2975
1987-06-24,554.5164
1987-07-01,554.072
1987-07-08,553.6129
1987-07-15,554.7364
1987-07-22,553.3314
1987-07-29,552.1781
1987-08-05,552.5259
1987-08-12,554.4011
1987-08-19,553.749
1987-08-26,554.5429
1987-09-02,555.0469
1987-09-09,557.7277
1987-09-16,561.7213
1987-09-23,562.3606
1987-09-30,565.1946
1987-10-07,562.7516
1987-10-14,562.7625
1987-10-21,562.9842
1987-10-28,563.9621
1987-11-04,563.1687
1987-11-11,562.1357
1987-11-18,562.381
1987-11-25,562.2553
1987-12-02,563.0748
1987-12-09,565.0569
1987-12-16,565.4428
1987-12-23,565.5617
1987-12-30,564.8713
1988-01-06,566.5744
1988-01-13,566.7856
1988-01-20,566.08
1988-01-27,568.2487
1988-02-03,568.0499
1988-02-10,565.3718
1988-02-17,568.585
1988-02-24,568.9839
1988-03-02,571.0234
1988-03-09,570.3986
1988-03-16,571.7474
1988-03-23,569.8227
1988-03-30,572.7591
1988-04-06,577.7187
1988-04-13,575.0006
1988-04-20,575.0417
1988-04-27,579.6447
1988-05-04,582.3458
1988-05-11,584.4179
1988-05-18,582.2169
1988-05-25,584.597
1988-06-01,584.9962
1988-06-08,587.102
1988-06-15,586.2544
1988-06-22,590.2304
1988-06-29,592.0007
1988-07-06,595.5736
1988-07-13,593.7697
1988-07-20,593.717
1988-07-27,593.265
1988-08-03,593.2818
1988-08-10,596.2965
1988-08-17,594.3579
1988-08-24,593.8593
1988-08-31,594.0873
1988-09-07,595.0083
1988-09-14,595.0385
1988-09-21,596.0587
1988-09-28,594.886
1988-10-05,598.3343
1988-10-12,600.5627
1988-10-19,598.0134
1988-10-26,598.3951
1988-11-02,600.0724
1988-11-09,600.4534
1988-11-16,599.9971
1988-11-23,601.3778
1988-11-30,602.7375
1988-12-07,605.3088
1988-12-14,604.101
1988-12-21,605.9583
1988-12-28,604.017
1989-01-04,602.782
1989-01-11,605.6533
1989-01-18,606.656
1989-01-25,607.8474
1989-02-01,607.097
1989-02-08,618.0039
1989-02-15,618.2658
1989-02-22,617.2219
1989-03-01,616.1998
1989-03-08,615.926
1989-03-15,616.7501
1989-03-22,616.2372
1989-03-29,617.1439
1989-04-05,616.2193
1989-04-12,616.4983
1989-04-19,618.915
1989-04-26,621.6429
1989-05-03,622.6793
1989-05-10,622.9999
1989-05-17,623.6648
1989-05-24,625.2743
1989-05-31,625.9294
1989-06-07,624.0428
1989-06-14,624.0896
1989-06-21,624.9411
1989-06-28,623.4183
1989-07-05,626.17
1989-07-12,626.6089
1989-07-19,629.6418
1989-07-26,637.4113
1989-08-02,634.9294
1989-08-09,634.4052
1989-08-16,635.1581
1989-08-23,635.3387
1989-08-30,635.6312
1989-09-06,638.857
1989-09-13,637.0436
1989-09-20,636.7542
1989-09-27,635.9948
1989-10-04,637.748
1989-10-11,639.4509
1989-10-18,638.6978
1989-10-25,640.2313
1989-11-01,640.0617
1989-11-08,638.7604
1989-11-15,640.4191
1989-11-22,641.177
1989-11-29,638.58
1989-12-06,638.1513
1989-12-13,638.9018
1989-12-20,639.5805
1989-12-27,635.6549
1990-01-03,634.5837
1990-01-10,637.3263
1990-01-17,634.7611
1990-01-24,635.4959
1990-01-31,635.959
1990-02-07,636.7851
1990-02-14,634.9381
1990-02-21,636.9891
1990-02-28,637.4247
1990-03-07,638.2565
1990-03-14,637.6941
1990-03-21,638.8799
1990-03-28,638.2295
1990-04-04,639.2628
1990-04-11,641.3538
1990-04-18,642.2369
1990-04-25,640.4422
1990-05-02,640.0107
1990-05-09,640.9626
1990-05-16,640.4532
1990-05-23,639.3347
1990-05-30,637.8686
1990-06-06,641.6797
1990-06-13,641.913
1990-06-20,641.4223
1990-06-27,641.4713
1990-07-04,640.5998
1990-07-11,640.4743
1990-07-18,640.9581
1990-07-25,638.796
1990-08-01,638.8154
1990-08-08,638.5582
1990-08-15,642.462
1990-08-22,641.7897
1990-08-29,638.7385
1990-09-05,640.8455
1990-09-12,639.8998
1990-09-19,639.7806
1990-09-26,638.7695
1990-10-03,637.6215
1990-10-10,636.7812
1990-10-17,636.4541
1990-10-24,638.5556
1990-10-31,638.2779
1990-11-07,638.1978
1990-11-14,638.2952
1990-11-21,639.7406
1990-11-28,639.3974
1990-12-05,643.2181
1990-12-12,643.0417
1990-12-19,640.2797
1990-12-26,642.7059
1991-01-02,638.2287
1991-01-09,636.1373
1991-01-16,637.0914
1991-01-23,636.9183
1991-01-30,633.8955
1991-02-06,635.7199
1991-02-13,635.7096
1991-02-20,636.781
1991-02-27,635.6491
1991-03-06,635.9783
1991-03-13,635.8511
1991-03-20,634.6451
1991-03-27,635.6811
1991-04-03,633.7237
1991-04-10,631.8883
1991-04-17,631.2379
1991-04-24,630.7033
1991-05-01,629.936
1991-05-08,627.2965
1991-05-15,627.8363
1991-05-22,627.7878
1991-05-29,627.7912
1991-06-05,627.1795
1991-06-12,626.6836
1991-06-19,626.0143
1991-06-26,626.7425
1991-07-03,624.7096
1991-07-10,624.5848
1991-07-17,622.9906
1991-07-24,622.6921
1991-07-31,621.951
1991-08-07,618.762
1991-08-14,617.2562
1991-08-21,617.1681
1991-08-28,619.8319
1991-09-04,619.6455
1991-09-11,619.752
1991-09-18,620.483
1991-09-25,621.073
1991-10-02,621.7578
1991-10-09,621.8015
1991-10-16,623.4196
1991-10-23,620.951
1991-10-30,617.9404
1991-11-06,617.5311
1991-11-13,618.5106
1991-11-20,618.7977
1991-11-27,618.8015
1991-12-04,618.274
1991-12-11,619.5219
1991-12-18,619.6506
1991-12-25,618.9326
1992-01-01,615.0877
1992-01-08,614.2172
1992-01-15,614.7361
1992-01-22,612.8788
1992-01-29,612.8673
1992-02-05,611.8892
1992-02-12,609.3105
1992-02-19,609.1614
1992-02-26,609.1909
1992-03-04,609.9967
1992-03-11,608.4366
1992-03-18,605.9208
1992-03-25,606.9092
1992-04-01,606.643
1992-04-08,607.0016
1992-04-15,605.6794
1992-04-22,603.2683
1992-04-29,601.5509
1992-05-06,602.0974
1992-05-13,602.8341
1992-05-20,602.2021
1992-05-27,601.8952
1992-06-03,601.6452
1992-06-10,601.4448
1992-06-17,600.5762
1992-06-24,600.3423
1992-07-01,601.6264
1992-07-08,599.4865
1992-07-15,601.601
1992-07-22,599.0609
1992-07-29,597.0291
1992-08-05,597.656
1992-08-12,597.4502
1992-08-19,596.5617
1992-08-26,596.8741
1992-09-02,598.1884
1992-09-09,598.1556
1992-09-16,598.6355
1992-09-23,598.5278
1992-09-30,598.3824
1992-10-07,597.8785
1992-10-14,597.3565
1992-10-21,596.2084
1992-10-28,596.2512
1992-11-04,596.139
1992-11-11,596.836
1992-11-18,595.8294
1992-11-25,597.9374
1992-12-02,597.6336
1992-12-09,597.0673
1992-12-16,597.2779
1992-12-23,595.6881
1992-12-30,595.8594
1993-01-06,595.2036
1993-01-13,594.3861
1993-01-20,595.5258
1993-01-27,596.4246
1993-02-03,596.245
1993-02-10,593.4847
1993-02-17,594.0612
1993-02-24,592.261
1993-03-03,592.9558
1993-03-10,592.5297
1993-03-17,592.6201
1993-03-24,590.5024
1993-03-31,588.7011
1993-04-07,586.486
1993-04-14,584.6515
1993-04-21,585.1541
1993-04-28,586.199
1993-05-05,585.6025
1993-05-12,587.1638
1993-05-19,587.204
1993-05-26,589.131
1993-06-02,590.8118
1993-06-09,589.546
1993-06-16,590.8819
1993-06-23,589.7856
1993-06-30,590.4798
1993-07-07,590.0397
1993-07-14,587.0122
1993-07-21,587.4372
1993-07-28,586.6212
1993-08-04,589.1778
1993-08-11,588.4645
1993-08-18,587.4353
1993-08-25,587.7596
1993-09-01,586.208
1993-09-08,583.504
1993-09-15,586.8857
1993-09-22,585.3013
1993-09-29,586.2498
1993-10-06,583.1833
1993-10-13,583.4284
1993-10-20,583.4665
1993-10-27,584.7928
1993-11-03,585.0514
1993-11-10,585.1373
1993-11-17,583.9283
1993-11-24,583.3793
1993-12-01,583.038
1993-12-08,582.4957
1993-12-15,584.7232
1993-12-22,583.7828
1993-12-29,583.1253
1994-01-05,586.5659
1994-01-12,587.5295
1994-01-19,587.8098
1994-01-26,587.6226
1994-02-02,587.5117
1994-02-09,588.2997
1994-02-16,588.926
1994-02-23,587.0485
1994-03-02,588.2407
1994-03-09,590.4453
1994-03-16,596.0234
1994-03-23,595.3152
1994-03-30,598.4066
1994-04-06,600.5625
1994-04-13,597.5306
1994-04-20,602.1685
1994-04-27,600.9076
1994-05-04,602.113
1994-05-11,603.2125
1994-05-18,603.9444
1994-05-25,606.2252
1994-06-01,607.4574
1994-06-08,606.6976
1994-06-15,609.3225
1994-06-22,610.6029
1994-06-29,609.2593
1994-07-06,611.6565
1994-07-13,615.5664
1994-07-20,617.85
1994-07-27,619.3837
1994-08-03,618.0732
1994-08-10,620.9537
1994-08-17,622.3402
1994-08-24,623.5379
1994-08-31,623.3986
1994-09-07,623.2083
1994-09-14,623.2697
1994-09-21,626.4089
1994-09-28,625.6714
1994-10-05,629.5848
1994-10-12,629.3512
1994-10-19,632.2112
1994-10-26,632.9797
1994-11-02,633.9276
1994-11-09,635.189
1994-11-16,638.8746
1994-11-23,639.7333
1994-11-30,641.0175
1994-12-07,641.2576
1994-12-14,641.6602
1994-12-21,646.2462
1994-12-28,645.0132
1995-01-04,646.5265
